ID,school_link,image_url,school_name,cert,location,type,fees,location_link,phone_number,description_head,description_body,details_head,details_body,fees_list,long_location
17,https://egyptschools.info/school/palm-international-school/,https://egyptschools.info/wp-content/uploads/2023/05/324875270_967233657593100_1081559877979331907_n-768x432.jpeg,Palm International School,American,Nasr City,Private,67000,https://maps.google.com/maps?daddr=29.98071%2C31.35314,tel:01003955457,عن مدرسة بالم الدولية – Palm International School,مدرسة بالم الدولية - Palm International School بالقاهرة,عن مدرسة بالم الدولية – Palm International School,مدرسة بالم الدولية - Palm International School بالقاهرة,"[{'fees_title': 'KG 1 - 2', 'fees_value': '67,000 LE'}, {'fees_title': 'Grade 1', 'fees_value': '67,000 LE'}, {'fees_title': 'Grade 2', 'fees_value': '71,690 LE'}, {'fees_title': 'Grade 3', 'fees_value': '76,708 LE'}, {'fees_title': 'Grade 4', 'fees_value': '82,078 LE'}, {'fees_title': 'Grade 5', 'fees_value': '87,823 LE'}, {'fees_title': 'Grade 6', 'fees_value': '93,971 LE'}, {'fees_title': 'Grade 7', 'fees_value': '100,549 LE'}, {'fees_title': 'Grade 8', 'fees_value': '107,587 LE'}, {'fees_title': 'Grade 9', 'fees_value': '115,118 LE'}, {'fees_title': 'Grade 10', 'fees_value': '123,177 LE'}, {'fees_title': 'Grade 11', 'fees_value': '131,799 LE'}, {'fees_title': 'Grade 12', 'fees_value': '141,025 LE'}]","مدينة النخيل - Palm City ، الطريق الدائري ، محور الشهيد ، القاهرة"
18,https://egyptschools.info/school/nordic-school-in-cairo/,https://egyptschools.info/wp-content/uploads/2023/04/ef24f9eb-94c4-49d8-a1ab-2a4a16920840-e1681678626272-768x416.jpg,Nordic School In Cairo,IG,Sheikh Zayed,Private,84000,https://maps.google.com/maps?daddr=30.06417%2C30.93317,tel:01091256660,عن مدرسة نورديك بالقاهرة – Nordic School In Cairo,مدرسة نورديك بالقاهرة - Nordic School In Cairo بمدينة الشيخ زايد - الجيزة,عن مدرسة نورديك بالقاهرة – Nordic School In Cairo,مدرسة نورديك بالقاهرة - Nordic School In Cairo بمدينة الشيخ زايد - الجيزة,"[{'fees_title': 'Pre-KG', 'fees_value': '70,000 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '84,000 LE'}, {'fees_title': 'Grade 1 - 2', 'fees_value': '105,000 LE'}]",وصله دهشور امام ستريب مول و بيفرلي هيلز الشيخ زايد - الشيخ زايد - الجيزة
19,https://egyptschools.info/school/nasr-language-schools/,https://egyptschools.info/wp-content/uploads/2023/04/IMG-20230407-WA0008-768x592.jpg,Nasr Language Schools,Thanwya,Faisal,Private,18000,https://maps.google.com/maps?daddr=30.01252%2C31.18327,tel:01030999666,عن مدارس نصر الخاصه للغات – Nasr Language Schools,مدارس نصر الخاصه للغات - Nasr Language Schools بفيصل - الهرم - الجيزة,عن مدارس نصر الخاصه للغات – Nasr Language Schools,مدارس نصر الخاصه للغات - Nasr Language Schools بفيصل - الهرم - الجيزة,"[{'fees_title': '18,000 LE', 'fees_value': 'دفعه ذهبيه'}, {'fees_title': '20,000LE', 'fees_value': 'دفعه فضيه'}]",آخر شارع حسن الصبان مدكور فيصل - الهرم - الجيزة
20,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b1%d9%88%d8%b6%d8%a9-%d9%85%d8%b5%d8%b1/,https://egyptschools.info/wp-content/uploads/2023/04/309093307_577251524193772_5242220650319095510_n-e1680820198717-768x462.jpeg,Rawdat Misr School,Thanwya,Shubra Masr,Private,7000,https://maps.google.com/maps?daddr=30.08792%2C31.24346,tel:0224319480,عن مدرسة روضة مصر بشبرا – Rawdat Misr School,"مدرسة روضة مصر الحديثة - Rawdat Misr School شبرا مصر - القاهرة
مؤسس المدرسة الاستاذ / يوسف عبدالمسيح ميخائيل
تاريخ تأسيس المدرسه / تأسست عام 1971م
المدير الحالى الاستاذ / أسامه يوسف عبدالمسيح ميخائيل
- رؤيه المدرسة
إدارة مدرسية وطلبة ومعلمين ومجتمع محلى معاً للارتقاء بالمستوى التعليمى والتربوى وتعزيز الانتماء للوطن والامة
- تفعيل دور المتعلم فى استراجيات التعليم النشط
- تشجيع المتعلم على المشاركة الفعالة فى الانشطة
- استخدام اساليب التكنولوجيا الحديثة وفق احتياجات المتعلمين
- الشراكة الفعالة مع المجتمع المحلى
- تنمية المهارات الاساسية القراءة زالكتتابة لدى المتعلمين
- تنمية قيم الانتماء لدى المتعلمين
- تسعى مدرستنا لاعداد متعلم عال الجوده وقادر على امتلاك مهارات التعلم الاسياسية متمسكا بعقيدته فى ظل مشاركة مجتمعية فعالة
- تقديم تعليم متميز يواكب التقدم العلمى والتكولوجى يتوافق مع قيم ومبادىْ المجتمع لتحقيق مشاركة مجتمعيه فعالة",عن مدرسة روضة مصر بشبرا – Rawdat Misr School,"مدرسة روضة مصر الحديثة - Rawdat Misr School شبرا مصر - القاهرة
مؤسس المدرسة الاستاذ / يوسف عبدالمسيح ميخائيل
تاريخ تأسيس المدرسه / تأسست عام 1971م
المدير الحالى الاستاذ / أسامه يوسف عبدالمسيح ميخائيل
- رؤيه المدرسة
إدارة مدرسية وطلبة ومعلمين ومجتمع محلى معاً للارتقاء بالمستوى التعليمى والتربوى وتعزيز الانتماء للوطن والامة
- تفعيل دور المتعلم فى استراجيات التعليم النشط
- تشجيع المتعلم على المشاركة الفعالة فى الانشطة
- استخدام اساليب التكنولوجيا الحديثة وفق احتياجات المتعلمين
- الشراكة الفعالة مع المجتمع المحلى
- تنمية المهارات الاساسية القراءة زالكتتابة لدى المتعلمين
- تنمية قيم الانتماء لدى المتعلمين
- تسعى مدرستنا لاعداد متعلم عال الجوده وقادر على امتلاك مهارات التعلم الاسياسية متمسكا بعقيدته فى ظل مشاركة مجتمعية فعالة
- تقديم تعليم متميز يواكب التقدم العلمى والتكولوجى يتوافق مع قيم ومبادىْ المجتمع لتحقيق مشاركة مجتمعيه فعالة","[{'fees_title': 'KG 1 - 2', 'fees_value': '7,000 LE'}, {'fees_title': 'المرحلة الابتدائية', 'fees_value': '7,000 LE'}, {'fees_title': 'المرحلة الاعدادية', 'fees_value': '7,000 LE'}]",8 شارع سمعان – دوران شبرا - شبرا مصر - القاهرة
21,https://egyptschools.info/school/kayan-college/,https://egyptschools.info/wp-content/uploads/2023/01/321430754_843717323376797_2721995983775109369_n-768x768.jpeg,Kayan College,Thanwya,The 1st Settlement,Private,93000,https://maps.google.com/maps?daddr=30.05434%2C31.26486,tel:01021622050,عن مدرسة كيان كوليدج – Kayan College,مدرسة كيان كوليدج - Kayan College بالتجمع الأول - القاهرة الجديدة,عن مدرسة كيان كوليدج – Kayan College,مدرسة كيان كوليدج - Kayan College بالتجمع الأول - القاهرة الجديدة,"[{'fees_title': 'Pre-KG', 'fees_value': '90,000 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '93,000 LE'}]",التجمع الأول - القاهرة الجديدة - القاهرة
22,https://egyptschools.info/school/brighton-british-school/,https://egyptschools.info/wp-content/uploads/2023/01/326815340_894879778533474_8931881812396175943_n-768x512.jpeg,Brighton British School,IG,El Shorouk,Private,88000,https://maps.google.com/maps?daddr=30.12679%2C31.62774,tel:01208208200,عن مدرسة بريتون البريطانية – Brighton British School – BBS,مدرسة برايتون البريطانية الدولية - Brighton British School - BBS بمدينة الشروق - القاهرة,عن مدرسة بريتون البريطانية – Brighton British School – BBS,مدرسة برايتون البريطانية الدولية - Brighton British School - BBS بمدينة الشروق - القاهرة,"[{'fees_title': 'Pre-KG', 'fees_value': '64,000 LE'}, {'fees_title': 'FS 1 - 2', 'fees_value': '88,000 LE'}, {'fees_title': 'Year 1 - 2', 'fees_value': '115,000 LE'}]",الحي الرابع - مدينة الشروق - القاهرة
23,https://egyptschools.info/school/mastery-international-school/,https://egyptschools.info/wp-content/uploads/2023/01/311921165_468597995337394_4105847256956134428_n-768x768.jpeg,Mastery International School,Thanwya,Mokattam,Private,54600,https://maps.google.com/maps?daddr=29.99080%2C31.33410,tel:01010377270,عن مدرسة ماستري الدولية – Mastery International School,مدرسة ماستري الدولية - Mastery International School المقطم - القاهرة,عن مدرسة ماستري الدولية – Mastery International School,مدرسة ماستري الدولية - Mastery International School المقطم - القاهرة,"[{'fees_title': 'KG 1 - 2', 'fees_value': '54,600 LE'}, {'fees_title': 'Grade 1 - 5', 'fees_value': '65,250 LE'}]",علي الطريق الدائري - المقطم - القاهرة
24,https://egyptschools.info/school/international-public-school-rod-elfarag-ips/,https://egyptschools.info/wp-content/uploads/2023/01/312909994_108302842087158_4215167702449683435_n-768x512.jpeg,International Public School Rod Elfarag,IG,Rod El Farag,Governmental,15460,https://maps.google.com/maps?daddr=30.07192%2C31.23306,#,عن المدرسة الرسمية الدولية روض الفرج – International Public School Rod Elfarag – IPS,"المدرسة الرسمية الدولية بروض الفرج- شبرا مصر - القاهرة
المدرسة الرسمية الدولية روض الفرج - International Public School Rod Elfarag - IPS العام الدراسي الاول لها 2022/2023 م
تستقبل IPS Rod Elfarag حتي الصف الاول الابتدائي (Year 1)",عن المدرسة الرسمية الدولية روض الفرج – International Public School Rod Elfarag – IPS,"المدرسة الرسمية الدولية بروض الفرج- شبرا مصر - القاهرة
المدرسة الرسمية الدولية روض الفرج - International Public School Rod Elfarag - IPS العام الدراسي الاول لها 2022/2023 م
تستقبل IPS Rod Elfarag حتي الصف الاول الابتدائي (Year 1)","[{'fees_title': 'FS 1 (رياض اطفال)', 'fees_value': '15460'}, {'fees_title': 'FS 2 (رياض اطفال 2 )', 'fees_value': '16,510 LE'}, {'fees_title': 'Year 1 (الصف الأول الابتدائي)', 'fees_value': '19,715 LE'}]",خلف قصر الثقافة روض الفرج - روض الفرج - شبرا مصر - القاهرة
25,https://egyptschools.info/school/asten-college/,https://egyptschools.info/wp-content/uploads/2022/10/305826744_390164683270885_1384138637763178970_n-768x768.jpeg,Asten College,IG,Nasr City,Private,134000,https://maps.google.com/maps?daddr=30.06007%2C31.40850,tel:01033334460,عن مدرسة استين كوليدج – Asten College,مدرسة استين كوليدج - Asten College بمدينة نصر - القاهرة,عن مدرسة استين كوليدج – Asten College,مدرسة استين كوليدج - Asten College بمدينة نصر - القاهرة,"[{'fees_title': 'FS 1 - 2', 'fees_value': '134,000 LE'}, {'fees_title': 'Year 1 - 2', 'fees_value': '151,000 LE'}]",كومباوند تاج سيتي - مدينة نصر - القاهرة
26,https://egyptschools.info/school/westview-international-language-school-wils/,https://egyptschools.info/wp-content/uploads/2022/12/310521754_152649374127766_641243043598735354_n-768x768.jpeg,Westview International Language School,Thanwya,October,Governmental,36733,https://maps.google.com/maps?daddr=29.92516%2C31.07106,tel:01096222137,عن مدرسة ويست فيو الدولية للغات – Westview International Language School – WILS,مدرسة ويست فيوالدولية للغات - Westview International Language School - WILS بمدينة 6 اكتوبر - الجيزة,عن مدرسة ويست فيو الدولية للغات – Westview International Language School – WILS,مدرسة ويست فيوالدولية للغات - Westview International Language School - WILS بمدينة 6 اكتوبر - الجيزة,"[{'fees_title': 'Pre-KG', 'fees_value': '33,900 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '36,733 LE'}, {'fees_title': 'Grade 1', 'fees_value': '36,733 LE'}, {'fees_title': 'Grade 2 - 4', 'fees_value': '37,965 LE'}, {'fees_title': 'Grade 5 - 6', 'fees_value': '39,200 LE'}, {'fees_title': 'Grade 7 - 9', 'fees_value': '40,431 LE'}, {'fees_title': 'Grade 10 -12', 'fees_value': '42,896 LE'}]",القرية الكونية - مدينة 6 اكتوبر - الجيزة
27,https://egyptschools.info/school/scholars-international-language-school-sils/,https://egyptschools.info/wp-content/uploads/2022/12/311589861_149495407782537_8357983816420544360_n.jpeg,Scholars International Language School,Thanwya,October,Governmental,36733,https://maps.google.com/maps?daddr=29.92515%2C31.07104,tel:01096222619,عن مدرسة سكولرز الدولية للغات – Scholars International Language School – SILS,مدرسة سكولرز الدولية للغات - Scholars International Language School - SILS بمدينة 6 اكتوبر - الجيزة,عن مدرسة سكولرز الدولية للغات – Scholars International Language School – SILS,مدرسة سكولرز الدولية للغات - Scholars International Language School - SILS بمدينة 6 اكتوبر - الجيزة,"[{'fees_title': 'Pre-KG', 'fees_value': '33,900 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '36,733 LE'}, {'fees_title': 'Grade 1', 'fees_value': '36,733 LE'}, {'fees_title': 'Grade 2 - 4', 'fees_value': '37,965 LE'}, {'fees_title': 'Grade 5 - 6', 'fees_value': '39,200 LE'}, {'fees_title': 'Grade 7 - 9', 'fees_value': '40,431 LE'}, {'fees_title': 'Grade 10 -12', 'fees_value': '42,896 LE'}]",القرية الكونية - مدينة 6 اكتوبر - الجيزة
28,https://egyptschools.info/school/%d8%a7%d9%84%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%a8%d8%b1%d9%8a%d8%b7%d8%a7%d9%86%d9%8a%d8%a9-%d8%a8%d8%a7%d9%84%d9%82%d8%a7%d9%87%d8%b1%d8%a9-the-british-school-in-cairo/,https://egyptschools.info/wp-content/uploads/2020/07/JIhNPVIrlTRRNoj6EKoaeUjyFU0oqfsjLDLCbid3.jpeg,The British School in Cairo,IG,Maadi,Private,75300,https://maps.google.com/maps?daddr=29.98251%2C31.33080,tel:01002506708,عن المدرسة البريطانية بالقاهرة المعادي – The British School in Cairo – BSC,"المدرسة البريطانية بالقاهرة المعادي - The British School in Cairo علي الطريق الدائري - المعادي
لقد قطعت المدرسة البريطانية في القاهرة شوطًا طويلاً منذ إنشائها في أغسطس 2004. وقد نمت من نواح كثيرة - في الحجم المادي ، في المرافق في الحرم الجامعي ، في عدد التلاميذ المتدربين (الذي تضاعف ثلاث مرات إلى أكثر من ألف) ، وسمعة طيبة في المجتمع المحلي.",عن المدرسة البريطانية بالقاهرة المعادي – The British School in Cairo – BSC,"المدرسة البريطانية بالقاهرة المعادي - The British School in Cairo علي الطريق الدائري - المعادي
لقد قطعت المدرسة البريطانية في القاهرة شوطًا طويلاً منذ إنشائها في أغسطس 2004. وقد نمت من نواح كثيرة - في الحجم المادي ، في المرافق في الحرم الجامعي ، في عدد التلاميذ المتدربين (الذي تضاعف ثلاث مرات إلى أكثر من ألف) ، وسمعة طيبة في المجتمع المحلي.","[{'fees_title': 'Nursery', 'fees_value': '56,500 LE'}, {'fees_title': 'FS 1 - 2', 'fees_value': '75,300 LE'}, {'fees_title': 'Year 1', 'fees_value': '91,400 LE'}, {'fees_title': 'Year 2', 'fees_value': '96,250 LE'}, {'fees_title': 'Year 3', 'fees_value': '104,850 LE'}, {'fees_title': 'Year 4', 'fees_value': '108,600\xa0 LE'}, {'fees_title': 'Year 5', 'fees_value': '113,000\xa0 LE'}, {'fees_title': 'Year 6', 'fees_value': '117,360 LE'}, {'fees_title': 'Year 7', 'fees_value': '125,950 LE'}, {'fees_title': 'Year 8', 'fees_value': '123,040 LE'}]","3 الطريق الدائري ، بجوار الأكاديمية الحديثة ، حي المعادي، محافظة القاهرة‬"
29,https://egyptschools.info/school/elite-language-school/,https://egyptschools.info/wp-content/uploads/2022/12/Screen-Shot-2022-12-20-at-5.00.30-PM-1-768x268.png,Elite Language School,Thanwya,October,Private,39500,https://maps.google.com/maps?daddr=29.92017%2C30.91908,tel:01120009275,عن مدرسة ايليت للغات – Elite Language School,مدرسة ايليت للغات - Elite Language School بمدينة 6 اكتوبر - الجيزة,عن مدرسة ايليت للغات – Elite Language School,مدرسة ايليت للغات - Elite Language School بمدينة 6 اكتوبر - الجيزة,"[{'fees_title': 'Pre-KG', 'fees_value': '31,500 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '39,500 LE'}, {'fees_title': 'Grade 1 - 6', 'fees_value': '41,500 LE'}]",كومباوند سكن مصر - 800 فدان - طريق الواحات - مدينة 6 اكتوبر الجديدة - الجيزة
30,https://egyptschools.info/school/dar-al-maaref-language-school/,https://egyptschools.info/wp-content/uploads/2022/12/11845045_1047355058607838_7340434343966882991_o-768x512.jpeg,Dar Al Maaref Language School,Thanwya,Faisal,Private,19000,https://maps.google.com/maps?daddr=31.70000%2C35.95000,tel:01023200991,عن مدرسة دار المعارف للغات – Dar Al Maaref Language School,مدرسة دار المعارف للغات - Dar Al Maaref Language School فيصل الجيزة,عن مدرسة دار المعارف للغات – Dar Al Maaref Language School,مدرسة دار المعارف للغات - Dar Al Maaref Language School فيصل الجيزة,"[{'fees_title': 'Pre-KG', 'fees_value': '15,000 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '19,000 LE'}, {'fees_title': 'Grade 1 - 6', 'fees_value': '20,000 LE'}]",شارع الدكتور حسنين حسني متفرع من شارع عمرو بن العاص المطبعة - فيصل - الجيزة
31,https://egyptschools.info/school/oakland-college-egypt/,https://egyptschools.info/wp-content/uploads/2022/12/319122826_1215666345996181_4721400882195456934_n-768x432.jpeg,Oakland College Egypt,Thanwya,October,Private,86600,https://maps.google.com/maps?daddr=30.01431%2C30.96977,tel:01203800011,عن مدرسة اوكلاند مصر – Oakland College Egypt,مدرسة اوكلاند مصر - Oakland College Egypt بمدينة أكتوبر - الجيزة,عن مدرسة اوكلاند مصر – Oakland College Egypt,مدرسة اوكلاند مصر - Oakland College Egypt بمدينة أكتوبر - الجيزة,"[{'fees_title': 'PR- K', 'fees_value': 'LE65,000'}, {'fees_title': 'FS 1 - 2', 'fees_value': '86,600 LE'}, {'fees_title': 'Grade 1-2', 'fees_value': '96,500 LE'}, {'fees_title': 'Grade 3', 'fees_value': '101,000 LE'}]",خلف مول العرب - مدينة 6 أكتوبر - الجيزة
32,https://egyptschools.info/school/regent-british-school-west-rbs-west/,https://egyptschools.info/wp-content/uploads/2022/12/p1-768x380.jpeg,Regent British School West,IG,October,Private,68000,https://maps.google.com/maps?daddr=29.92425%2C31.06873,tel:01066775060,عن مدرسة ريجنت البريطانية اكتوبر – Regent British School West – RBS West,مدرسة ريجينت البريطانية - Regent British School بمدينة أكتوبر - الجيزة,عن مدرسة ريجنت البريطانية اكتوبر – Regent British School West – RBS West,مدرسة ريجينت البريطانية - Regent British School بمدينة أكتوبر - الجيزة,"[{'fees_title': 'FS 1 - 2', 'fees_value': '68,000 LE'}, {'fees_title': 'Year 1 - 3', 'fees_value': '72,000 LE'}, {'fees_title': 'Year 4 - 7', 'fees_value': '76,000 LE'}, {'fees_title': 'Year 8 - 10', 'fees_value': '82,000 LE'}, {'fees_title': 'Year 11 - 12', 'fees_value': '95,000 LE'}]",القرية الكونية - 6 اكتوبر - الجيزة
33,https://egyptschools.info/school/kaizen-language-school/,https://egyptschools.info/wp-content/uploads/2022/12/2022-06-10-768x576.jpeg,Kaizen Language School,Thanwya,El Haram,Private,23400,https://maps.google.com/maps?daddr=29.97055%2C31.16561,tel:01018885747,عن مدرسة كايزن للغات – Kaizen Language School,مدرسة كايزن للغات - Kaizen Language School بالهرم - الجيزة,عن مدرسة كايزن للغات – Kaizen Language School,مدرسة كايزن للغات - Kaizen Language School بالهرم - الجيزة,"[{'fees_title': 'Pre-KG', 'fees_value': '20,550 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '23,400 LE'}, {'fees_title': 'Grade 1 - 3', 'fees_value': '24,300 LE'}, {'fees_title': 'Grade 4 - 6', 'fees_value': '25,250 LE'}, {'fees_title': 'Grade 7 - 9', 'fees_value': '26,200 LE'}, {'fees_title': 'Grade 10 - 12', 'fees_value': '28,050 LE'}]",المجزر الالي - اللبييني - الهرم - الجيزة
34,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%86%d9%88%d8%b1%d9%88%d9%8a%d8%aa%d8%b4-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-norwich-international-college/,https://egyptschools.info/wp-content/uploads/2022/12/318356389_107209128903259_163619874664987671_n-768x432.jpeg,Norwich International College,Thanwya,Sheikh Zayed,Governmental,45000,https://maps.google.com/maps?daddr=33.62814%2C37.37691,tel:01112743771,عن مدرسة نورويتش الدولية للغات – Norwich International College,مدرسة نورويتش الدولية للغات - Norwich International College بمدينة الشيخ زايد - محافظة الجيزة,عن مدرسة نورويتش الدولية للغات – Norwich International College,مدرسة نورويتش الدولية للغات - Norwich International College بمدينة الشيخ زايد - محافظة الجيزة,"[{'fees_title': 'KG 1 - 2', 'fees_value': '45,000 LE'}, {'fees_title': 'Grade 1 - 6', 'fees_value': '46,000 LE'}, {'fees_title': 'Grade 7 - 9', 'fees_value': '47,500 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '74,000 LE'}, {'fees_title': 'Grade 1 - 3', 'fees_value': '77,000 LE'}, {'fees_title': 'Grade 4 - 6', 'fees_value': '81,000 LE'}, {'fees_title': 'Grade 7 - 9', 'fees_value': '85,000 LE'}]",الحي العاشر - منطقة خدمات المدارس رقم 3 - الشيخ زايد - اكتوبر - الجيزة
35,https://egyptschools.info/school/core-west-college/,https://egyptschools.info/wp-content/uploads/2022/12/006-3-scaled-1-768x512.jpeg,Core West College,Thanwya,Sheikh Zayed,Governmental,53000,https://maps.google.com/maps?daddr=30.05661%2C30.99106,tel:01201022222,عن مدرسة كور ويست الدولية للغات – Core West College,مدرسة كور ويست الدولية للغات - Core West College بمدينة الشيخ زايد - الجيزة,عن مدرسة كور ويست الدولية للغات – Core West College,مدرسة كور ويست الدولية للغات - Core West College بمدينة الشيخ زايد - الجيزة,"[{'fees_title': 'KG 1 - 2', 'fees_value': '53,000 LE'}, {'fees_title': 'Grade 1 - 6', 'fees_value': '55,000 LE'}, {'fees_title': 'Grad 7 - 9', 'fees_value': '57,000 LE'}, {'fees_title': 'Pre-KG', 'fees_value': '70,000 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '84,000 LE'}, {'fees_title': 'Year 1 - 2', 'fees_value': '94,000 LE'}, {'fees_title': 'Year 3 - 6', 'fees_value': '98,000 LE'}, {'fees_title': 'Year 7 - 9', 'fees_value': '102,000 LE'}, {'fees_title': 'Grade 3 - 6', 'fees_value': '98,000 LE'}, {'fees_title': 'Grade 7 - 9', 'fees_value': '102,000 LE'}]",المجاورة الاولي - الحي الثالث عشر - الشيخ زايد - اكتوبر - الجيزة
36,https://egyptschools.info/school/the-egyptian-language-school-elsherouk-els/,https://egyptschools.info/wp-content/uploads/2022/11/1234-e1669811297355-768x501.jpeg,The Egyptian Language School Elsherouk,IG,El Shorouk,Private,75000,https://maps.google.com/maps?daddr=30.15401%2C31.63938,tel:01281952665,عن مدرسة المصرية للغات الشروق – The Egyptian Language School Elsherouk – ELS,مدرسة المصرية الدولية للغات بمدينة الشروق,عن مدرسة المصرية للغات الشروق – The Egyptian Language School Elsherouk – ELS,مدرسة المصرية الدولية للغات بمدينة الشروق,"[{'fees_title': 'KG 1 - 2', 'fees_value': '75,000 LE'}, {'fees_title': 'Year 1 - 4', 'fees_value': '80,000 LE'}]",أمام نادي جرين هيلز - جنوب دار مصر - مدينة الشروق - القاهرة
37,https://egyptschools.info/school/mount-international-school-community-misc/,https://egyptschools.info/wp-content/uploads/2022/11/301074832_106415848861176_8352949605144179031_n-768x768.jpg,Mount International School Community,IG,New Capital,Private,98000,https://maps.google.com/maps?daddr=30.03809%2C31.66448,tel:01101101153,عن مدرسة مجتمع ماونت الدولية – Mount International School Community – MISC,مدرسة مجتمع ماونت الدولية - Mount International School Community - MISC الموجودة بالعاصمة الادارية الجديدة,عن مدرسة مجتمع ماونت الدولية – Mount International School Community – MISC,مدرسة مجتمع ماونت الدولية - Mount International School Community - MISC الموجودة بالعاصمة الادارية الجديدة,"[{'fees_title': 'KG 1 - 2', 'fees_value': '98,000 LE'}, {'fees_title': 'Grade 1 - 4', 'fees_value': '119,000 LE'}]",الحي الثاني R2 - SC-D1-5 - العاصمة الادارية الجديد - القاهرة
